"Data Dictionary",""
"",""
"--- Time and Location Data ---",""
"timestamp_iso","The exact date and time the record was created on the device (in ISO 8601 format)."
"gps_time_utc","The precise Coordinated Universal Time (UTC) provided by the GPS satellites, used for global time synchronization."
"latitude","The north/south geographic coordinate of the device."
"longitude","The east/west geographic coordinate of the device."
"speed_kmh","The current speed of the vehicle in kilometers per hour."
"heading_deg","The compass direction (0-360 degrees) the vehicle is traveling."
"altitude_m","The elevation of the device above sea level, measured in meters."
"",""
"--- GPS Quality Metrics ---",""
"satellites","The number of GPS satellites the device is currently locked onto. A higher number generally means better location accuracy."
"hdop","Horizontal Dilution of Precision. This is a measure of GPS accuracy. A lower value (typically 1 or 2) indicates high precision, while a higher value indicates lower accuracy."
"",""
"--- Distance Data ---",""
"distance_m","The distance (in meters) of the segment or between points."
"cumulative_distance_m","The cumulative distance (in meters) traveled since the start of the recording session."
"",""
"--- Sensor (IMU) Data ---","These represent the readings from the device's Inertial Measurement Unit (IMU), which detects vibrations caused by road roughness."
"rms_accel_z","RMS vertical acceleration for segments."
"max_accel_z","Max vertical acceleration for segments."
"avg_accel_z","Average vertical acceleration for segments."
"sample_count","Number of samples for segments."
"",""
"--- Road Roughness (IRI) Analytics ---",""
"iri_value","The calculated International Roughness Index. If 0, the vehicle is stationary or the processing engine has not yet begun reporting roughness."
"iri_class","A categorical label (e.g., ""D"") representing the road surface condition based on the IRI value."
"quality_score","A numerical score reflecting the reliability of the IRI calculation."
"quality_grade","A letter grade (e.g., ""F"") summarizing the confidence in the measurement."
"sensor_rate_hz","The sampling frequency of your sensors, measured in Hertz (Hz). e.g., 100 means the device is capturing 100 sensor readings every second."
"",""
"--------------------------------------------------------------------------------------------------------------------------------",""
segment_index,timestamp_iso,gps_time_utc,start_lat,start_lng,end_lat,end_lng,avg_speed_kmh,heading_deg,altitude_m,satellites,hdop,distance_m,cumulative_distance_m,rms_accel_z,max_accel_z,avg_accel_z,sample_count,pitch_deg,roll_deg,lateral_index,context_flag,iri_value,raw_iri,iri_class,iri_standard,quality_score,quality_grade,sensor_rate_hz
270,2026-07-29T17:39:25.280+05:30,2026-07-29T12:09:25.280Z,30.646009,76.694846,30.646022,76.694958,39.134,82,264.5,32,0.48,10.74,3910.54,9.435104,10.156693,9.428956,101,0,0,0,NORMAL,1.7241,1.5212,A,WORLD_BANK,100,A,99.9
271,2026-07-29T17:39:26.278+05:30,2026-07-29T12:09:26.278Z,30.646022,76.694958,30.646034,76.695071,39.11,83,264.5,32,0.48,10.9,3921.44,9.42594,10.711782,9.402613,101,0,0,0,NORMAL,1.079,1.5212,A,WORLD_BANK,100,A,99.9
272,2026-07-29T17:39:27.277+05:30,2026-07-29T12:09:27.277Z,30.646034,76.695071,30.646045,76.695184,39.254,84,264.5,32,0.48,10.96,3932.4,9.973471,12.855574,9.885687,101,0,0,0,NORMAL,2.3433,1.4913,B,WORLD_BANK,100,B,99.9
273,2026-07-29T17:39:28.285+05:30,2026-07-29T12:09:28.285Z,30.646045,76.695184,30.646056,76.695297,39.378,84,264.5,32,0.48,10.84,3943.24,9.647926,11.171166,9.624725,101,0,0,0,NORMAL,2.3433,1.4913,B,WORLD_BANK,100,B,99.9
274,2026-07-29T17:39:29.285+05:30,2026-07-29T12:09:29.285Z,30.646056,76.695297,30.646062,76.695412,39.75,86,264.5,32,0.48,10.97,3954.21,9.424442,10.692641,9.416069,101,0,0,0,NORMAL,2.0763,1.4913,B,WORLD_BANK,100,B,99.9
275,2026-07-29T17:39:30.290+05:30,2026-07-29T12:09:30.290Z,30.646062,76.695412,30.64607,76.695525,39.743,85,264.5,32,0.48,10.93,3965.14,9.488417,10.328962,9.479102,100,0,0,0,NORMAL,1.4681,1.4913,A,WORLD_BANK,100,A,100
276,2026-07-29T17:39:31.281+05:30,2026-07-29T12:09:31.281Z,30.64607,76.695525,30.646082,76.695641,39.073,84,264.5,32,0.48,11.14,3976.27,9.40796,10.443808,9.396604,100,0,0,0,NORMAL,0.888,1.4913,A,WORLD_BANK,100,A,100
277,2026-07-29T17:39:32.280+05:30,2026-07-29T12:09:32.280Z,30.646082,76.695641,30.646098,76.69575,36.562,82,264.5,31,0.5,10.56,3986.84,9.488681,10.845769,9.468944,101,0,0,0,NORMAL,1.45,1.5587,A,WORLD_BANK,100,A,99.5
278,2026-07-29T17:39:34.282+05:30,2026-07-29T12:09:34.282Z,30.646098,76.69575,30.646156,76.695921,31.469,72,260.89,32,0.47,17.67,4004.51,9.795236,11.266871,9.781169,202,0,0,0,NORMAL,1.954,1.5587,A,WORLD_BANK,100,A,100
279,2026-07-29T17:39:36.286+05:30,2026-07-29T12:09:36.286Z,30.646156,76.695921,30.646283,76.695997,27.547,33,261.89,32,0.48,16.05,4020.56,9.405819,11.266871,9.381862,202,0,0,0,NORMAL,1.4942,1.5587,A,WORLD_BANK,100,A,100
280,2026-07-29T17:39:38.283+05:30,2026-07-29T12:09:38.283Z,30.646283,76.695997,30.646432,76.695975,26.739,0,262.94,32,0.47,16.87,4037.43,9.750683,11.802819,9.719212,201,0,0,0,NORMAL,1.5533,1.5984,A,WORLD_BANK,80,A,100
281,2026-07-29T17:39:40.279+05:30,2026-07-29T12:09:40.279Z,30.646432,76.695975,30.646554,76.695889,22.753,336,263.31,32,0.46,15.89,4053.31,9.55542,10.86491,9.53878,202,0,0,0,NORMAL,1.2786,1.5984,A,WORLD_BANK,80,A,99.5
282,2026-07-29T17:39:42.300+05:30,2026-07-29T12:09:42.300Z,30.646554,76.695889,30.646632,76.695819,16.865,332,262.08,31,0.47,10.93,4064.24,9.610804,12.874715,9.54835,202,0,0,0,NORMAL,2.2924,1.5791,B,WORLD_BANK,73.6,B,100
283,2026-07-29T17:39:47.312+05:30,2026-07-29T12:09:47.312Z,30.646632,76.695819,30.646702,76.695739,9.512,323,260.36,32,0.47,10.94,4075.19,9.397255,13.850906,9.340556,503,0,0,0,NORMAL,1.9962,1.7589,A,WORLD_BANK,65.99,A,99.9
284,2026-07-29T17:39:50.288+05:30,2026-07-29T12:09:50.288Z,30.646702,76.695739,30.646782,76.695648,16.922,321,259.93,32,0.47,12.51,4087.7,9.384655,10.348103,9.37825,302,0,0,0,NORMAL,1.567,1.7589,A,WORLD_BANK,65.99,A,99.9
285,2026-07-29T17:39:52.281+05:30,2026-07-29T12:09:52.281Z,30.646782,76.695648,30.646884,76.695543,27.065,320,260.25,32,0.48,15.11,4102.81,9.306211,10.309821,9.296586,201,0,0,0,NORMAL,0.7561,1.7589,A,WORLD_BANK,65.99,A,99.5
286,2026-07-29T17:39:54.283+05:30,2026-07-29T12:09:54.283Z,30.646884,76.695543,30.647,76.695428,28.715,320,260.7,32,0.48,16.99,4119.81,9.602612,11.094602,9.583701,201,0,0,0,NORMAL,1.3624,1.6593,A,WORLD_BANK,100,A,99.9
287,2026-07-29T17:39:56.283+05:30,2026-07-29T12:09:56.283Z,30.647,76.695428,30.647128,76.695312,30.597,321,261.26,32,0.48,18,4137.81,9.569339,10.769205,9.554983,202,0,0,0,NORMAL,2.1612,1.6593,B,WORLD_BANK,100,B,100
288,2026-07-29T17:39:58.284+05:30,2026-07-29T12:09:58.284Z,30.647128,76.695312,30.647253,76.695201,30.5,322,261.74,32,0.48,17.51,4155.32,9.680176,10.788346,9.665755,202,0,0,0,NORMAL,1.27,1.5602,A,WORLD_BANK,100,A,100
289,2026-07-29T17:40:00.292+05:30,2026-07-29T12:10:00.292Z,30.647253,76.695201,30.647382,76.69509,31.331,323,262.1,32,0.48,17.77,4173.09,9.552142,11.075461,9.534087,201,0,0,0,NORMAL,1.2451,1.5602,A,WORLD_BANK,100,A,100
290,2026-07-29T17:40:02.276+05:30,2026-07-29T12:10:02.276Z,30.647382,76.69509,30.647513,76.694985,31.72,324,262.02,32,0.48,17.73,4190.82,9.498259,10.501231,9.490074,202,0,0,0,NORMAL,1.0225,1.5602,A,WORLD_BANK,100,A,99.9
291,2026-07-29T17:40:04.281+05:30,2026-07-29T12:10:04.281Z,30.647513,76.694985,30.647641,76.694882,30.755,323,262.04,32,0.48,17.37,4208.19,9.424775,10.577795,9.415527,201,0,0,0,NORMAL,0.9116,1.2721,A,WORLD_BANK,100,A,100
292,2026-07-29T17:40:06.286+05:30,2026-07-29T12:10:06.286Z,30.647641,76.694882,30.647762,76.694779,29.856,323,262.16,32,0.48,16.7,4224.89,9.51862,12.20478,9.464111,202,0,0,0,NORMAL,2.2699,1.2721,B,WORLD_BANK,100,B,99.4
293,2026-07-29T17:40:08.282+05:30,2026-07-29T12:10:08.282Z,30.647762,76.694779,30.64788,76.694678,29.662,324,262.17,32,0.48,16.24,4241.12,9.528052,11.286012,9.503518,201,0,0,0,NORMAL,1.9555,1.3928,A,WORLD_BANK,100,A,100
294,2026-07-29T17:40:10.288+05:30,2026-07-29T12:10:10.288Z,30.64788,76.694678,30.648004,76.694579,31.308,325,262.07,32,0.48,16.77,4257.89,9.481246,10.635218,9.470175,202,0,0,0,NORMAL,1.4507,1.3928,A,WORLD_BANK,100,A,99.4
295,2026-07-29T17:40:12.288+05:30,2026-07-29T12:10:12.288Z,30.648004,76.694579,30.648138,76.694467,33.397,324,261.85,32,0.48,18.28,4276.17,9.510303,10.348103,9.504288,202,0,0,0,NORMAL,1.7296,1.3928,A,WORLD_BANK,100,A,99.9
296,2026-07-29T17:40:14.284+05:30,2026-07-29T12:10:14.284Z,30.648138,76.694467,30.648282,76.694351,34.824,323,261.42,32,0.48,19.5,4295.67,9.540222,10.424667,9.533134,201,0,0,0,NORMAL,1.0338,1.465,A,WORLD_BANK,100,A,99.9
297,2026-07-29T17:40:16.291+05:30,2026-07-29T12:10:16.291Z,30.648282,76.694351,30.648426,76.694233,35.614,324,261.48,32,0.48,19.62,4315.29,9.504677,10.635218,9.494091,201,0,0,0,NORMAL,1.4482,1.465,A,WORLD_BANK,100,A,99.9
298,2026-07-29T17:40:17.285+05:30,2026-07-29T12:10:17.285Z,30.648426,76.694233,30.648504,76.694174,36.161,325,261.59,31,0.48,10.31,4325.6,9.605875,11.113743,9.57962,101,0,0,0,NORMAL,1.2074,1.465,A,WORLD_BANK,100,A,99.9
299,2026-07-29T17:40:18.326+05:30,2026-07-29T12:10:18.326Z,30.648504,76.694174,30.648583,76.694116,36.233,326,261.42,32,0.48,10.43,4336.03,9.652461,11.075461,9.631926,101,0,0,0,NORMAL,1.5874,1.5567,A,WORLD_BANK,100,A,100
300,2026-07-29T17:40:19.289+05:30,2026-07-29T12:10:19.289Z,30.648583,76.694116,30.648663,76.694059,35.696,327,260.95,32,0.48,10.43,4346.46,9.297489,10.003565,9.283977,101,0,0,0,NORMAL,1.9343,1.5567,A,WORLD_BANK,100,A,100
301,2026-07-29T17:40:20.287+05:30,2026-07-29T12:10:20.287Z,30.648663,76.694059,30.648741,76.694003,35.357,326,260.69,31,0.49,10.19,4356.66,9.404654,10.539513,9.386884,101,0,0,0,NORMAL,1.4355,1.5567,A,WORLD_BANK,100,A,100
302,2026-07-29T17:40:21.279+05:30,2026-07-29T12:10:21.279Z,30.648741,76.694003,30.648816,76.693944,35.206,326,260.5,32,0.48,10.04,4366.7,9.633412,11.687973,9.594713,100,0,0,0,NORMAL,1.1501,1.5567,A,WORLD_BANK,100,A,100
303,2026-07-29T17:40:22.286+05:30,2026-07-29T12:10:22.286Z,30.648816,76.693944,30.64889,76.693886,34.95,326,260.22,32,0.48,10,4376.7,9.619519,10.539513,9.612596,101,0,0,0,NORMAL,1.8696,1.5567,A,WORLD_BANK,100,A,99.9
304,2026-07-29T17:40:24.283+05:30,2026-07-29T12:10:24.283Z,30.64889,76.693886,30.649035,76.693767,34.608,324,260.04,32,0.48,19.64,4396.34,9.570134,12.511036,9.510068,202,0,0,0,NORMAL,1.924,1.5379,A,WORLD_BANK,100,A,100
305,2026-07-29T17:40:26.279+05:30,2026-07-29T12:10:26.279Z,30.649035,76.693767,30.64917,76.693644,34.562,323,259.96,32,0.48,19.11,4415.45,9.434562,10.692641,9.423555,202,0,0,0,NORMAL,1.1383,1.5379,A,WORLD_BANK,100,A,99.9
306,2026-07-29T17:40:28.284+05:30,2026-07-29T12:10:28.284Z,30.64917,76.693644,30.649309,76.69352,34.601,323,260.32,32,0.48,19.49,4434.93,9.438256,10.443808,9.430097,201,0,0,0,NORMAL,0.8304,1.4904,A,WORLD_BANK,100,A,99.9
307,2026-07-29T17:40:30.288+05:30,2026-07-29T12:10:30.288Z,30.649309,76.69352,30.649448,76.6934,34.596,324,260.39,32,0.48,19.25,4454.18,9.530426,10.692641,9.518976,202,0,0,0,NORMAL,1.0963,1.4904,A,WORLD_BANK,100,A,100
308,2026-07-29T17:40:32.287+05:30,2026-07-29T12:10:32.287Z,30.649448,76.6934,30.64959,76.693282,34.929,323,261.37,32,0.48,19.41,4473.59,9.655329,11.152025,9.643961,202,0,0,0,NORMAL,0.8156,1.4904,A,WORLD_BANK,100,A,99.9
309,2026-07-29T17:40:33.283+05:30,2026-07-29T12:10:33.283Z,30.64959,76.693282,30.649665,76.693222,35.341,324,261.17,32,0.48,10.11,4483.7,9.659966,10.941474,9.646203,100,0,0,0,NORMAL,1.488,1.138,A,WORLD_BANK,100,A,99.9
310,2026-07-29T17:40:35.287+05:30,2026-07-29T12:10:35.287Z,30.649665,76.693222,30.649808,76.69311,33.828,326,261.23,32,0.48,19.18,4502.88,9.693403,11.152025,9.677599,202,0,0,0,NORMAL,1.5039,1.138,A,WORLD_BANK,100,A,100
311,2026-07-29T17:40:37.280+05:30,2026-07-29T12:10:37.280Z,30.649808,76.69311,30.649945,76.693015,30.046,327,260.98,32,0.48,17.77,4520.66,9.634969,14.233726,9.567776,202,0,0,0,NORMAL,2.1606,1.138,B,WORLD_BANK,100,B,100
312,2026-07-29T17:40:39.271+05:30,2026-07-29T12:10:39.271Z,30.649945,76.693015,30.650054,76.692928,26.046,325,260.63,32,0.48,14.73,4535.38,9.348187,11.43914,9.287294,202,0,0,0,NORMAL,5.5665,1.6894,C,WORLD_BANK,100,C,100
313,2026-07-29T17:40:41.268+05:30,2026-07-29T12:10:41.268Z,30.650054,76.692928,30.650137,76.692863,19.785,324,260.16,32,0.48,11.08,4546.46,9.496758,11.553986,9.45857,201,0,0,0,NORMAL,5.2281,1.6894,C,WORLD_BANK,100,C,100
314,2026-07-29T17:40:44.274+05:30,2026-07-29T12:10:44.274Z,30.650137,76.692863,30.650222,76.692791,14.851,324,260.71,32,0.48,11.77,4558.23,9.478859,13.602073,9.425976,302,0,0,0,NORMAL,3.2477,2.9403,B,WORLD_BANK,78.42,B,99.4
315,2026-07-29T17:40:47.276+05:30,2026-07-29T12:10:47.276Z,30.650222,76.692791,30.650272,76.692695,14.568,297,261.03,32,0.48,10.98,4569.2,9.413851,10.596936,9.403222,302,0,0,0,NORMAL,1.5911,2.9403,A,WORLD_BANK,78.42,A,100
316,2026-07-29T17:40:51.286+05:30,2026-07-29T12:10:51.286Z,30.650272,76.692695,30.650344,76.692591,8.718,327.76,260.79,32,0.48,13.15,4582.35,9.559952,10.86491,9.548788,403,0,0,0,NORMAL,1.2273,2.9349,A,WORLD_BANK,77.09,A,100
